Spectrum Number,MS Level,DT,Retention Time (sec),Min m/z,Base Peak m/z,Base Peak Intensity,CCS (Å^2),Cluster
62666,1,12.697104,233.74900000002,158.90378206438967,248.97749546849732,3167.0,100.16190996336523,3150
62667,1,12.816888,233.74900000002,248.94462672510593,248.97201716935407,18898.0,98.32405678792745,359
62668,1,12.936672,233.74900000002,248.93367095946041,248.97201716935407,45469.0,99.23835743720609,2369
62669,1,13.056456,233.74900000002,248.93367095946041,248.97201716935407,63230.0,100.15243929057675,2369
62670,1,13.17624,233.74900000002,237.9860740424885,248.97201716935407,44333.0,101.30132668981771,3044
62671,1,13.296024,233.74900000002,237.9860740424885,248.9665389796244,18244.0,102.21753220873182,3044
62672,1,13.415808,233.74900000002,237.9860740424885,248.9665389796244,3197.0,103.13373772764594,3044
62673,1,13.535592,233.74900000002,237.9860740424885,237.99143011181803,24.0,104.04994324656005,3044
62674,1,14.014728,233.74900000002,248.9665389796244,248.97201716935407,22.0,107.46437675381091,2446
62675,1,14.134512,233.74900000002,262.97981950198323,262.9854498048691,35.0,108.08608239827504,1799
62676,1,14.254296,233.74900000002,262.97981950198323,262.9854498048691,74.0,108.99769226831783,1799
62677,1,14.37408,233.74900000002,262.97981950198323,262.9854498048691,74.0,109.90930213836062,1799
62678,1,14.493864,233.74900000002,262.97981950198323,262.9854498048691,39.0,110.82091200840341,1799
62679,1,14.733432,233.74900000002,248.9665389796244,248.97201716935407,32.0,112.9488312633098,1499
62680,1,15.092784,233.74900000002,154.94172144346558,337.9004208640436,64.0,119.18766270619216,129
62681,1,15.212568,233.74900000002,154.93739977832615,337.9004208640436,120.0,120.12962162035463,1424
62682,1,15.332352,233.74900000002,154.93739977832615,337.9004208640436,133.0,121.07132607323149,1424
62683,1,15.452136,233.74900000002,154.93739977832615,337.9004208640436,88.0,122.01303052610832,1424
62684,1,15.57192,233.74900000002,337.89403890919175,337.9004208640436,33.0,117.74863784807067,3160
62685,1,15.931272,233.74900000002,166.01030388305554,166.0147773017875,25.0,125.13603977523347,2876
62686,1,16.051056,233.74900000002,166.01030388305554,166.0147773017875,25.0,126.07292408086091,2876
62687,1,16.17084,233.74900000002,166.01030388305554,166.0147773017875,25.0,127.00980838648834,2876
62688,1,18.56652,233.74900000002,224.99783688195564,225.00825263780047,26.0,142.9630649174231,2842
62689,1,18.686304,233.74900000002,224.99783688195564,225.00825263780047,51.0,143.88205053886318,2842
62690,1,18.806088,233.74900000002,224.99783688195564,225.00825263780047,51.0,144.80103616030325,2842
62691,1,18.925872,233.74900000002,224.99783688195564,225.00304471486243,61.0,145.7200217817433,2842
62692,1,19.045656,233.74900000002,224.99783688195564,225.00304471486243,80.0,146.6390074031834,2842
62693,1,19.16544,233.74900000002,207.1296289169125,225.00304471486243,80.0,148.26084592373428,2500
62694,1,19.285224,233.74900000002,207.1296289169125,207.1346256953176,87.0,149.18420888655064,2500
62695,1,19.405008,233.74900000002,207.1246321839485,207.1346256953176,150.0,150.1077875052689,2827
62696,1,19.524792,233.74900000002,207.1246321839485,207.1396225488238,157.0,151.03115179465843,2827
62697,1,19.644576,233.74900000002,207.1246321839485,207.1396225488238,98.0,151.95451608404792,2827
62698,1,19.76436,233.74900000002,207.1296289169125,220.1445688681779,119.0,152.87766073781611,2500
62699,1,19.884144,233.74900000002,220.13426629745175,220.1445688681779,247.0,153.25897229571368,2501
62700,1,20.003928,233.74900000002,199.16296391887104,220.1445688681779,333.0,155.09252839821687,3152
62701,1,20.123712,233.74900000002,199.16296391887104,236.10448913440604,463.0,156.01808835434684,3152
62702,1,20.243496,233.74900000002,220.13426629745175,236.10448913440604,542.0,156.01929837155203,2501
62703,1,20.36328,233.74900000002,220.13426629745175,236.10448913440604,421.0,156.93940706349812,2501
62704,1,20.483064,233.74900000002,220.1394175655451,235.1185817037115,297.0,157.8593072999848,2659
62705,1,20.602848,233.74900000002,228.11240045252353,235.1185817037115,201.0,158.4659332673177,2718
62706,1,20.722632,233.74900000002,228.11240045252353,228.12288804896562,176.0,159.38422415687023,2718
62707,1,20.842416,233.74900000002,227.19566916351033,228.12288804896562,129.0,160.33787541615908,2637
62708,1,20.9622,233.74900000002,227.19043601854548,228.12288804896562,62.0,161.2565726787547,2636
62709,1,21.081984,233.74900000002,227.19043601854548,227.20090240031504,56.0,162.17506729061125,2636
62710,1,21.201768,233.74900000002,227.19043601854548,227.20090240031504,30.0,163.09356190246785,2636
62711,1,21.321552,233.74900000002,265.0727873352461,265.07843993713544,29.0,162.72081039255448,3161
62712,1,21.441336,233.74900000002,241.21053385651823,241.21592608851452,36.0,164.40368699289263,2756
62713,1,21.56112,233.74900000002,241.20514172776123,241.21592608851452,69.0,165.31943973869954,2796
62714,1,21.680904,233.74900000002,241.20514172776123,241.21592608851452,69.0,166.23500132037418,2796
62715,1,21.800688,233.74900000002,241.20514172776123,255.228644615897,213.0,167.15056290204876,2796
62716,1,21.920472,233.74900000002,255.2175514370339,255.228644615897,569.0,167.58546882628232,2507
62717,1,22.040256,233.74900000002,255.21200491099268,255.228644615897,954.0,168.49859302965285,2891
62718,1,22.16004,233.74900000002,255.21200491099268,255.23419126871025,980.0,169.41153715949463,2891
62719,1,22.279824,233.74900000002,255.2175514370339,255.23419126871025,734.0,170.3242982728874,2507
62720,1,22.399608,233.74900000002,255.2175514370339,255.23419126871025,345.0,171.23724142175573,2507
62721,1,22.519392,233.74900000002,255.2175514370339,269.24372957879245,243.0,172.15018457062408,2507
62722,1,22.639176,233.74900000002,269.23233589883955,269.24372957879245,408.0,172.6171455537968,3074
62723,1,22.75896,233.74900000002,269.23233589883955,281.2469455100072,778.0,173.52773605615948,3074
62724,1,22.878744,233.74900000002,269.23233589883955,281.2469455100072,2354.0,174.4383265585222,3074
62725,1,22.998528,233.74900000002,269.23233589883955,281.2469455100072,4445.0,175.34891706088487,3074
62726,1,23.118312,233.74900000002,269.23233589883955,281.2469455100072,5626.0,176.25950756324755,3074
62727,1,23.238096,233.74900000002,269.24372957879245,281.2469455100072,5042.0,177.1697448599757,3033
62728,1,23.35788,233.74900000002,279.2243646229153,281.2469455100072,3123.0,177.78021790424538,2688
62729,1,23.477664,233.74900000002,269.23803274103244,281.2469455100072,1268.0,178.9911006484129,3047
62730,1,23.597448,233.74900000002,269.23803274103244,281.2469455100072,277.0,179.9016902430816,3047
62731,1,23.717232,233.74900000002,283.2476086356457,323.15017642879303,140.0,180.39048278980465,2578
62732,1,23.837016,233.74900000002,293.1670246824804,323.15017642879303,255.0,181.02275942386322,2436
62733,1,23.9568,233.74900000002,289.2153790780271,323.15017642879303,317.0,182.03818747840322,3162
62734,1,24.076584,233.74900000002,289.2153790780271,323.15017642879303,296.0,182.94580911702968,3162
62735,1,24.196368,233.74900000002,303.22087715623235,323.15017642879303,182.0,183.47818537583964,2843
62736,1,24.316152,233.74900000002,303.22087715623235,724.9462812010869,181.0,184.38395455609685,2843
62737,1,24.435936,233.74900000002,303.22087715623235,336.1412734211871,244.0,185.2897237363541,2843
62738,1,24.55572,233.74900000002,336.12854273082485,336.1412734211871,383.0,185.42323916103646,2447
62739,1,24.675504,233.74900000002,336.12854273082485,336.1412734211871,449.0,186.3252516249512,2447
62740,1,24.795288,233.74900000002,336.12854273082485,336.1412734211871,301.0,187.22726408886592,2447
62741,1,24.915072,233.74900000002,336.12854273082485,336.1412734211871,133.0,188.12927655278065,2447
62742,1,25.034856,233.74900000002,336.12854273082485,336.1349081001842,28.0,189.03128901669538,2447
62743,1,25.513992,233.74900000002,724.9275852171023,724.9462812010869,27.0,188.62433083439637,3163
62744,1,25.633776,233.74900000002,724.9275852171023,724.9462812010869,54.0,189.50754346586695,3163
62745,1,25.75356,233.74900000002,363.24210791510853,724.9462812010869,79.0,193.8844181861529,3164
62746,1,25.873344,233.74900000002,339.22918888657443,363.24872491430506,93.0,195.2767010844045,3115
62747,1,25.993128,233.74900000002,339.22918888657443,363.24872491430506,152.0,196.17839643885276,3115
62748,1,26.112912,233.74900000002,353.32562833681595,363.24872491430506,163.0,196.7800465900002,3153
62749,1,26.232696,233.74900000002,350.2975153711167,363.24872491430506,114.0,197.74310995275414,2930
62750,1,26.35248,233.74900000002,354.22680176893584,367.35625054845724,57.0,198.56213912641556,3165
62751,1,26.472264,233.74900000002,354.2333362590335,405.2792878592014,154.0,199.4622427819146,3036
62752,1,26.592048,233.74900000002,354.2333362590335,405.2792878592014,472.0,200.3624806255515,3036
62753,1,26.711832,233.74900000002,367.3429418740095,405.2792878592014,1000.0,200.99941700500042,2832
62754,1,26.831616,233.74900000002,367.3429418740095,405.2792878592014,1542.0,201.89847711465782,2832
62755,1,26.9514,233.74900000002,380.3385702329098,405.2792878592014,1803.0,202.55195593862834,3138
62756,1,27.071184,233.74900000002,380.3317992389714,405.28627739618935,1621.0,203.45005152175364,3166
62757,1,27.190968,233.74900000002,380.3317992389714,405.28627739618935,1108.0,204.34802344678812,3166
62758,1,27.310752,233.74900000002,380.3385702329098,405.2792878592014,512.0,205.24587006909547,3138
62759,1,27.430536,233.74900000002,395.37362923726977,724.9462812010869,214.0,205.87484428790532,2918
62760,1,27.55032,233.74900000002,395.37362923726977,395.3874363422902,102.0,206.77164390161974,2918
62761,1,27.670104,233.74900000002,395.37362923726977,395.3874363422902,72.0,207.66844351533413,2918
62762,1,27.789888,233.74900000002,395.37362923726977,405.21638543570276,77.0,208.56524312904855,2918
62763,1,27.909672,233.74900000002,405.20939650142594,405.21638543570276,51.0,209.2938133872278,3148
62764,1,28.029456,233.74900000002,405.20939650142594,405.21638543570276,24.0,210.18989273669249,3148
62765,1,28.269024,233.74900000002,463.30276588023105,463.31023903261604,24.0,211.12113121090132,3037
62766,1,28.388808,233.74900000002,463.29529294100087,463.31023903261604,53.0,212.01366879264575,2989
62767,1,28.508592,233.74900000002,463.29529294100087,463.30276588023105,74.0,212.90610931581594,2989
62768,1,28.628376,233.74900000002,463.28781990915815,463.30276588023105,115.0,213.79864813274688,3057
62769,1,28.74816,233.74900000002,463.28781990915815,463.30276588023105,105.0,214.6910890662161,3057
62770,1,28.867944,233.74900000002,463.28781990915815,463.30276588023105,80.0,215.58352999968534,3057
62771,1,28.987728,233.74900000002,463.28781990915815,465.30770659503463,43.0,216.47597093315457,3057
62772,1,29.107512,233.74900000002,465.3002175034079,479.29626501348076,31.0,217.3416148967031,3075
62773,1,29.227296,233.74900000002,479.28866418066497,479.29626501348076,58.0,218.05306965630484,3067
62774,1,29.34708,233.74900000002,479.28866418066497,479.3038660611639,72.0,218.9446609908633,3067
62775,1,29.466864,233.74900000002,459.28354920327314,479.3038660611639,42.0,220.10040900031845,2810
62776,1,29.586648,233.74900000002,459.2761085972884,459.2909897172087,57.0,220.9931745611545,2789
62777,1,29.706432,233.74900000002,459.2761085972884,459.2909897172087,108.0,221.88583765325996,2789
62778,1,29.826216,233.74900000002,459.2761085972884,459.2909897172087,130.0,222.77850074536542,2789
62779,1,29.946,233.74900000002,459.2761085972884,459.2909897172087,93.0,223.6711638374709,2789
62780,1,30.065784,233.74900000002,459.2761085972884,459.2909897172087,79.0,224.56382692957635,2789
62781,1,30.185568,233.74900000002,459.2761085972884,459.29843044373564,66.0,225.45649002168182,2789
62782,1,30.305352,233.74900000002,459.2761085972884,459.2909897172087,64.0,226.34915311378728,2789
62783,1,30.425136,233.74900000002,459.2761085972884,519.3669647550677,120.0,227.24181620589275,2789
62784,1,30.54492,233.74900000002,519.3432282024086,519.3669647550677,195.0,227.3749586392568,3090
62785,1,30.664704,233.74900000002,519.3432282024086,519.3669647550677,201.0,228.26464981733227,3090
62786,1,30.784488,233.74900000002,519.3432282024086,519.3669647550677,169.0,229.15434099540775,3090
62787,1,30.904272,233.74900000002,519.3511402746155,519.3669647550677,111.0,230.04394251343567,2977
62788,1,31.024056,233.74900000002,519.3590525623174,519.3669647550677,57.0,230.93354333820233,2933
62789,1,31.14384,233.74900000002,519.3669647550677,519.3748771633116,21.0,231.82314347325567,3167
62790,1,31.263624,233.74900000002,1044.909481630424,1044.9207047958434,31.0,229.69905893698058,2997
62791,1,31.383408,233.74900000002,1044.898258650579,1044.9207047958434,51.0,230.5772593617296,2997
62792,1,31.503192,233.74900000002,1044.898258650579,1044.909481630424,43.0,231.4554275868269,2997
62793,1,31.622976,233.74900000002,1044.898258650579,1044.909481630424,27.0,232.3335958119242,2997
62794,1,32.102112,233.74900000002,1094.908922891822,1094.920411305641,33.0,235.70562979962983,3068
62795,1,32.221896,233.74900000002,1094.908922891822,1094.920411305641,54.0,236.5832743589299,3068
62796,1,32.34168,233.74900000002,1094.908922891822,1094.920411305641,59.0,237.46091891822994,3068
62797,1,32.461464,233.74900000002,1094.908922891822,1094.920411305641,38.0,238.33856347753,3068
62798,1,32.701032,233.74900000002,559.4683258735631,597.3384283355076,28.0,242.94240759232946,3093
62799,1,32.820816,233.74900000002,559.460113887908,1144.937023652497,59.0,243.83055013497597,2839
62800,1,32.9406,233.74900000002,559.4519018116986,1144.9135277729847,145.0,244.71869330246892,3053
62801,1,33.060384,233.74900000002,559.4519018116986,1144.9135277729847,293.0,245.60675115627458,3053
62802,1,33.180168,233.74900000002,559.460113887908,1144.9135277729847,416.0,246.49472276422767,2839
62803,1,33.299952,233.74900000002,559.460113887908,1144.9135277729847,463.0,247.38278030731155,2839
62804,1,33.419736,233.74900000002,557.4581725115148,1144.9135277729847,416.0,248.29208920635068,3154
62805,1,33.53952,233.74900000002,557.4581725115148,1144.9135277729847,298.0,249.1802227649148,3154
62806,1,33.659304,233.74900000002,559.460113887908,1144.9252755936673,155.0,250.04695293656323,2839
62807,1,33.779088,233.74900000002,1144.8782843168422,1144.9252755936673,62.0,247.85763987751665,3155
62808,1,33.898872,233.74900000002,557.4417779828311,577.4721861545842,32.0,251.84480059621436,2856
62809,1,34.018656,233.74900000002,557.4417779828311,577.4721861545842,32.0,252.73293477952018,2856
62810,1,34.857144,233.74900000002,618.5677812016594,618.5764162605279,21.0,258.3370953331038,2724
62811,1,34.976928,233.74900000002,618.5591463389867,618.5764162605279,56.0,259.22320620712696,2801
62812,1,35.096712,233.74900000002,618.5505114006604,618.5764162605279,115.0,260.109317619757,3000
62813,1,35.216496,233.74900000002,618.5505114006604,618.5764162605279,170.0,260.995350658953,3000
62814,1,35.33628,233.74900000002,618.5505114006604,620.5900121641342,297.0,261.88138369814897,3000
62815,1,35.456064,233.74900000002,618.5505114006604,620.5900121641342,450.0,262.76741673734494,3000
62816,1,35.575848,233.74900000002,618.5505114006604,620.5900121641342,547.0,263.6534497765409,3000
62817,1,35.695632,233.74900000002,607.4617172369475,620.5900121641342,561.0,264.644047945181,3058
62818,1,35.815416,233.74900000002,607.4617172369475,698.5032378292946,545.0,265.53043120869296,3058
62819,1,35.9352,233.74900000002,568.3890894042979,716.5109766800241,589.0,266.8200787442891,3106
62820,1,36.054984,233.74900000002,568.3890894042979,716.5109766800241,649.0,267.70780369001534,3106
62821,1,36.174768,233.74900000002,568.3808122036717,724.5163345664328,993.0,268.59562047576696,3078
62822,1,36.294552,233.74900000002,568.3890894042979,724.5163345664328,1415.0,269.48325358146786,3106
62823,1,36.414336,233.74900000002,608.411925464608,726.5363210414743,1880.0,269.95305654619324,3156
62824,1,36.53412,233.74900000002,640.4401808660676,742.5325246015998,2899.0,270.54122375891825,2980
62825,1,36.653904,233.74900000002,608.411925464608,742.5325246015998,3875.0,271.725762061974,3156
62826,1,36.773688,233.74900000002,646.5877046466835,742.5325246015998,4352.0,272.25773509254975,2915
62827,1,36.893472,233.74900000002,624.4448136942543,750.5388772674122,5007.0,273.34391501715726,3080
