Cluster,m/z_ion_center,DT_center,Peak Intensity,Amplitude_mz,Amplitude_dt
5002,430.26989,22.489282183115698,121,121.0,124.64553777689663
5003,430.27709999999996,22.5127883039693,66,66.0,66.08633761719118
5004,430.2843,22.580000000000002,48,48.0,48.0
5005,430.2915,22.459999999999997,33,33.0,33.0
5006,430.2987,22.497038290760706,114,114.0,116.16617813754347
5007,430.3059,22.453731343283582,74,74.0,74.0
5008,430.31310999999994,22.442985074626865,86,86.0,86.0
5009,430.32031,22.45537676213555,57,57.0,62.91388361904919
5010,430.32750999999996,22.445,80,80.0,80.0
5011,430.33471,22.501239555572173,124,124.0,124.82088681531691
5012,430.34191,22.28339517327623,82,82.0,88.34492470305561
5013,430.3491200000001,22.468133146168917,96,96.0,103.34427748741452
5014,430.35632,22.482037592162634,70,70.0,71.7302547593409
5015,430.36352,22.476875,82,82.0,82.0
5016,430.37072,22.517929512815694,85,85.0,85.01667035813314
5017,430.37793,22.559047059894386,67,67.0,68.93319822475044
5018,430.38513,22.509526108003364,58,58.0,58.11268083381126
5019,430.4211399999999,22.4,21,21.0,21.0
5020,430.52199,22.515814223306002,60,60.0,60.024345237408795
5021,430.5292,22.46,0,0.0,0.0
5022,430.5364,22.46705882352941,57,57.0,57.0
5023,430.5436,22.580000000000002,21,21.0,21.0
5024,430.55081,22.461333333333332,23,23.0,23.0
5025,430.93991,22.460000000000008,75,75.0,80.63763092188306
5026,431.07686,22.46,0,0.0,0.0
5027,431.08407,22.47969465648855,87,87.0,87.0
5028,431.09128,22.461176470588235,52,52.0,52.0
5029,431.99282000000005,22.526507216589724,94,94.0,94.09590835049548
5030,434.86237,22.63959296439589,4602,4602.0,4651.225538940905
5031,434.86961,22.640313994654456,2372,2372.0,2464.1545442712063
5032,434.87685,22.64171123231712,654,654.0,667.2541158158275
5033,456.95761,22.512372420265567,159,159.0,159.2259028543648
5034,458.81491,22.557845874644048,456,456.0,511.22191247372757
5035,458.82979,22.533059782338274,585,585.0,607.054643894607
5036,458.83722000000006,22.517987359524973,43,43.0,43.00838833236214
5037,482.93640000000005,22.46,76,76.0,76.0
5038,498.90563999999995,22.678471602627987,441,441.0,465.5864271454027
5039,498.95992,22.631242538207225,199,199.0,202.1679492002264
5040,499.9220399999999,22.459999999999997,35,35.0,35.0
5041,501.97351,22.785119062031832,969,969.0,1000.4519498307633
5042,503.7408300000001,22.66642855210399,137,137.0,141.25926665304385
5043,503.772,22.58024255415827,120,120.0,148.77125829301065
5044,503.82655,22.59435667951105,129,129.0,136.8914785420504
5045,503.83434,22.60919025649276,112,112.0,118.36496793934847
5046,503.8966899999999,22.644662622929392,101,101.0,101.87280066250482
5047,503.92785999999995,22.61806473696242,273,273.0,270.8118650836524
5048,503.9512399999999,22.698556092188348,435,435.0,448.41475983591226
5049,503.95904,22.728922520006666,428,428.0,436.9940188102349
5050,503.97461999999996,22.613537242150667,123,123.0,111.648619939281
5051,504.9259599999999,22.645826182294012,271,271.0,257.4281499355276
5052,504.97277,22.816603592499956,9356,9356.0,9821.965272799262
5053,504.98057,22.810847917512593,6395,6395.0,6679.38997082193
5054,504.98837999999995,22.81563831377162,4000,4000.0,4203.050873636236
5055,504.99618,22.815876002468283,2463,2463.0,2589.717123794266
5056,505.00398,22.81273070292766,1556,1556.0,1633.2899861585313
5057,505.90943000000004,22.811658337057423,687,687.0,713.698296649236
5058,505.91724,22.803027498246603,711,711.0,741.7201801883242
5059,505.92505000000006,22.735796676760618,2476,2476.0,2557.8038318581416
5060,506.05782000000005,22.8064256896536,25534,25534.0,26382.68066247141
5061,506.06563000000006,22.80870667825969,22153,22153.0,23099.519163590467
5062,506.07343999999995,22.807374326725405,20189,20189.0,20934.15353522276
5063,506.08125000000007,22.81069351731295,17409,17409.0,18197.00033677627
5064,506.08906,22.808018772400995,13567,13567.0,14073.402694862916
5065,506.09687,22.813910191459005,11795,11795.0,12360.800950767145
5066,506.1046799999999,22.813382495795047,11304,11304.0,11868.858704887556
5067,506.11249,22.807981965153576,10205,10205.0,10624.671678660225
5068,506.12029999999993,22.811210183013614,9394,9394.0,9788.51337487899
5069,506.12811,22.81004722185442,8231,8231.0,8616.230708689622
5070,506.13591999999994,22.80592609913805,7262,7262.0,7554.241929524146
5071,506.14373000000006,22.814554461441965,6820,6820.0,7175.87641906151
5072,506.1515399999999,22.81210839730663,6255,6255.0,6590.478151005457
5073,506.15934999999996,22.81549369142991,5771,5771.0,6111.349229423151
5074,506.16716999999994,22.8145735290681,5381,5381.0,5644.7850211816485
5075,506.17498,22.812341457763367,4920,4920.0,5160.775017454052
5076,506.18278999999995,22.81092835256263,4684,4684.0,4978.394343222483
5077,506.1906,22.817056737138,4555,4555.0,4843.925703319102
5078,506.19840999999997,22.806914742179277,4165,4165.0,4420.973752694502
5079,506.20622000000003,22.80840365764412,3758,3758.0,3983.9376220579898
5080,506.21403,22.807517175036825,3536,3536.0,3742.7026671193116
5081,506.22184,22.81879345837001,3429,3429.0,3645.683188571021
5082,506.22966,22.812820140734853,3213,3213.0,3382.869581206894
5083,506.23747,22.81525938752137,3246,3246.0,3413.967015751356
5084,506.24528,22.81902341688317,3280,3280.0,3430.0153507328005
5085,506.25309000000004,22.81094506176863,2975,2975.0,3112.0588957843784
5086,506.26090000000005,22.812232012317207,2852,2852.0,3002.4313023011164
5087,506.26872,22.804784267642788,2838,2838.0,2972.36041694262
5088,506.2765299999999,22.8061804274665,2662,2662.0,2796.9362527022067
5089,506.28433999999993,22.8182264420702,2603,2603.0,2763.9038279379065
5090,506.29214999999994,22.812398595730905,2404,2404.0,2533.7843431607166
5091,506.29996,22.807094090178172,2428,2428.0,2555.2343609414515
5092,506.30778,22.809242154817422,2411,2411.0,2547.1055438913672
5093,506.31558999999993,22.807613782281724,2410,2410.0,2532.1825803532415
5094,506.32339999999994,22.822914703167037,2300,2300.0,2449.4972716299794
5095,506.33120999999994,22.80849769716469,2211,2211.0,2335.625689325913
5096,506.3390200000001,22.815298774277704,2204,2204.0,2341.4462611971776
5097,506.34683999999993,22.821780987445905,2126,2126.0,2280.02067971809
5098,506.35465,22.819062889498685,2092,2092.0,2234.1913153195383
5099,506.36246,22.811721417596797,1936,1936.0,2067.272633201173
5100,506.37026999999995,22.82631432592369,1830,1830.0,1919.1548124506812
5101,506.37809,22.82474969612141,1806,1806.0,1924.331645109919
5102,506.3859,22.815319650474084,1777,1777.0,1894.5902498040405
5103,506.39371,22.816896165313526,1779,1779.0,1894.3453074927234
5104,506.40153,22.811009793102986,1688,1688.0,1788.0981525685372
5105,506.40934,22.812741428880038,1694,1694.0,1803.1037030933164
5106,506.41714999999994,22.811214317915496,1636,1636.0,1733.8754775134794
5107,506.42497,22.807023383260365,1661,1661.0,1752.531114773023
5108,506.4327799999999,22.816530825596914,1593,1593.0,1695.6115212178213
5109,506.44059,22.80669243072038,1691,1691.0,1783.513848510116
5110,506.4484,22.811979277179198,1556,1556.0,1649.3936316549684
5111,506.45622,22.80547269389713,1567,1567.0,1637.1668785236618
5112,506.46403,22.807086004952367,1551,1551.0,1635.2244146653575
5113,506.47184,22.81452274516832,1518,1518.0,1623.3756527197886
5114,506.47966,22.807518351735403,1481,1481.0,1559.0170409499435
5115,506.4874699999999,22.80638784751583,1434,1434.0,1505.397200392544
5116,506.4952900000001,22.80503756742411,1421,1421.0,1493.3587690117656
5117,506.50309999999996,22.80241569118889,1513,1513.0,1580.8096091406924
5118,506.52654,22.805817572663702,1265,1265.0,1332.1143758632293
5119,506.53435,22.812455798793717,1340,1340.0,1420.077648426054
5120,506.54217000000006,22.815553384850457,1332,1332.0,1412.1429496259586
5121,506.54998,22.806681506101743,1219,1219.0,1289.5375712154876
5122,506.55780000000004,22.812885446075974,1188,1188.0,1251.2376271745225
5123,506.56560999999994,22.80659907343444,1171,1171.0,1227.781108192317
5124,506.58905000000004,22.81629005303502,1215,1215.0,1299.756662721436
5125,506.59687,22.81405521175314,1150,1150.0,1212.534833800097
5126,506.60467999999986,22.821491704418936,1151,1151.0,1212.8272235323916
5127,506.6125,22.812709570919694,1050,1050.0,1114.0525947988626
5128,506.62031,22.813424871968817,1072,1072.0,1131.6823907530968
5129,506.64375999999993,22.810767759610286,1032,1032.0,1090.839984288649
5130,506.65157000000005,22.816668493271756,1039,1039.0,1101.179786524424
5131,506.82351000000006,23.1195929527707,12458,12458.0,12441.770661063088
5132,506.8313299999999,23.12406490578601,10925,10925.0,10967.076998226152
5133,508.54452999999995,22.62596534097842,452,452.0,454.44221114589624
5134,508.5523600000001,22.629699004412355,416,416.0,418.9010748469188
5135,508.56018999999986,22.622230025122978,406,406.0,406.37869418770384
5136,508.56802000000005,22.631855674787435,464,464.0,454.7097020460845
5137,508.57584999999995,22.622552304732803,398,398.0,397.4919869888465
5138,508.59933000000007,22.616296301643562,442,442.0,438.08528154356
5139,508.6071600000001,22.615284382510527,413,413.0,413.55100221696523
5140,508.62282,22.623645278509237,402,402.0,407.23035166283165
5141,508.63065,22.62456214078011,380,380.0,382.55420318404117
5142,508.64630999999997,22.650977476574703,396,396.0,392.18007683291216
5143,508.65414,22.65191749780201,331,331.0,328.13877027387764
5144,508.66197,22.654437975268156,301,301.0,307.21372089361677
5145,508.66981,22.66650945627936,281,281.0,282.06608069128
5146,508.67764,22.6493540117393,312,312.0,312.61326849450256
5147,508.68547,22.61036684131132,337,337.0,341.03681244391555
5148,508.6933,22.63672254863108,346,346.0,337.50028488246153
5149,508.7011300000001,22.62655586589979,403,403.0,407.7659969282514
5150,508.70895999999993,22.624477765176383,349,349.0,349.24244080075954
5151,508.73245,22.661390834558535,300,300.0,297.3823077061466
5152,508.74028,22.642134885602413,293,293.0,285.8663064565592
5153,508.74810999999994,22.65167231745065,290,290.0,283.1302804210487
5154,508.75594000000007,22.652053756129003,267,267.0,261.731446544376
5155,508.76376999999997,22.6193771907231,262,262.0,259.8235587683574
5156,508.7716099999999,22.637858986121696,272,272.0,273.94051718230565
5157,508.77944,22.630490248081383,255,255.0,255.7878519881132
5158,508.7872700000001,22.671063693933707,251,251.0,253.63670623298003
5159,508.7951,22.628145832482517,295,295.0,291.5945418747267
5160,508.80293,22.624315361794057,272,272.0,269.0343729333887
5161,508.81076,22.63240952952346,247,247.0,241.62604724409485
5162,508.81859000000003,22.649890386152812,241,241.0,235.7691568107433
5163,508.82643,22.66138972907791,261,261.0,262.9114857254911
5164,508.83426,22.658640311606657,277,277.0,278.5405157356201
5165,508.84209,22.667778685011392,254,254.0,256.0327013973554
5166,508.84992,22.674089927351005,260,260.0,263.91035760806585
5167,508.85775,22.635111290693924,252,252.0,247.5752798328964
5168,508.8655800000001,22.63695698783787,274,274.0,269.5623785391484
5169,508.88125,22.640839746891825,279,279.0,272.00255618020253
5170,508.88908,22.64443645501501,272,272.0,264.79133203083506
5171,508.89691,22.625985565538496,267,267.0,262.53645414305214
5172,508.90474000000006,22.601335359832415,222,222.0,228.93074677392877
5173,509.10056999999995,22.661456928969937,564,564.0,564.8604737112638
5174,509.1084,22.61819770932506,580,580.0,580.185267617125
5175,509.1319,22.621138156727426,394,394.0,393.21178213278483
5176,509.13974,22.62516670644653,399,399.0,398.69818458133165
5177,509.14757,22.634267949669837,389,389.0,389.99851155428485
5178,509.1554099999999,22.638620056583154,349,349.0,351.13484765180317
5179,509.16324000000003,22.62243626491309,366,366.0,365.74506604967337
5180,509.17107,22.643556710466104,383,383.0,379.8878388945867
5181,509.17891000000003,22.655454587320474,321,321.0,321.9229255986563
5182,509.18674,22.619169150323483,312,312.0,316.19077482952275
5183,509.19458,22.6208951259801,343,343.0,341.4497258470796
5184,509.20241,22.649222065088217,297,297.0,293.20231548620256
5185,509.2102499999999,22.635139109304813,287,287.0,281.86748556081676
5186,509.21807999999993,22.60991438922067,271,271.0,274.9143063997347
5187,509.22592000000003,22.643911410070377,272,272.0,275.02540466219557
5188,509.23375,22.64000000000002,300,300.0,298.7162299924111
5189,509.24158,22.613293183570285,219,219.0,222.09621823604397
5190,509.24942,22.685053568893686,241,241.0,254.39770310091214
5191,509.25725000000006,22.658573720005744,259,259.0,259.49121323118896
5192,509.26509,22.642429128276763,244,244.0,239.7240077402857
5193,509.27292,22.619729920626835,238,238.0,236.96763218052263
5194,509.28075999999993,22.664904075845737,210,210.0,214.63611492933745
5195,509.28859,22.616960919885944,183,183.0,189.68715764090842
5196,509.29643000000004,22.632121400307145,225,225.0,223.93539769645497
5197,509.3042600000001,22.650394211435323,227,227.0,226.50289808112197
5198,509.3121,22.589661494265478,194,194.0,207.09164162846363
5199,509.31994,22.614782206718875,211,211.0,216.27216172375014
5200,509.32777,22.639170899013077,221,221.0,223.95779691398533
5201,509.33561,22.64372316109041,221,221.0,224.34052090451158
5202,509.34343999999993,22.62617533403031,193,193.0,201.81058065083718
5203,509.35128,22.645244401266385,200,200.0,212.8110442393416
5204,509.35911,22.629600240439668,206,206.0,207.38397232193813
5205,509.36695,22.64639140812964,252,252.0,254.11814023771302
5206,509.37478,22.601769908816202,174,174.0,176.64013215603114
5207,509.3826200000001,22.611202528331646,177,177.0,177.60796514587997
5208,509.3904599999999,22.625209604502526,209,209.0,209.4071714710049
5209,509.39829000000003,22.622209657306463,180,180.0,183.3027519390816
5210,509.40612999999996,22.66937332058644,150,150.0,161.07706323656885
5211,509.41396000000003,22.626506575536435,173,173.0,171.32433278036612
5212,509.4218000000001,22.640782194975284,160,160.0,166.13497736724185
5213,509.42964000000006,22.69252117071536,181,181.0,193.25876945287408
5214,509.43747,22.632020567520676,192,192.0,194.12402280190756
5215,509.44531,22.63267254186793,171,171.0,181.70202511900914
5216,509.45315,22.60983598139601,168,168.0,178.33888190523282
5217,509.46097999999995,22.667227027806582,136,136.0,146.66919485797104
5218,509.46882000000005,22.61990288329226,139,139.0,143.49091227385054
5219,509.49233000000004,22.64588005216165,184,184.0,188.28177732646068
5220,509.50017,22.62255960503332,183,183.0,183.4932433005039
5221,509.52368000000007,22.638937713772318,160,160.0,165.3526834712132
5222,509.5315100000001,22.611246204824397,121,121.0,139.77444147985705
5223,509.53934999999996,22.59499106009683,134,134.0,143.6214961645985
5224,509.57854,22.533080545257988,149,149.0,154.41522647253007
5225,509.58637000000004,22.55657372152991,98,98.0,102.24537852689286
5226,509.59421000000003,22.534605590870363,110,110.0,115.48851970394458
5227,509.6020499999999,22.628426975473065,116,116.0,126.93854605789606
5228,509.6098899999999,22.567616906883156,112,112.0,120.51251220240388
5229,509.67259,22.621564038703593,148,148.0,150.30196190053377
5230,509.68043,22.618247749562475,127,127.0,132.76759599128536
5231,509.84504000000004,22.566607521777847,106,106.0,121.13882239000348
5232,509.94696,22.634296048435676,178,178.0,185.50588064721308
5233,509.95480000000003,22.62899193079579,170,170.0,171.82866667194594
5234,580.9481700000001,23.54380423999879,1361,1361.0,1265.753473536049
5235,580.9565299999999,23.550285261295187,1778,1778.0,1628.64294620014
5236,580.9649,23.506105618340367,1382,1382.0,1266.2338316714067
5237,752.73767,22.459999999999997,24,24.0,24.0
5238,806.7201699999999,22.459999999999997,21,21.0,21.0
5239,106.91782,22.580000000000002,23,23.0,23.0
5240,124.00372,22.580000000000002,21,21.0,21.0
5241,261.1812300000001,22.78197871329765,94,94.0,100.30841465166552
5242,261.18684,22.739769903874027,117,117.0,118.75326331348452
5243,267.24215,22.66019403044289,164,164.0,167.35842805421888
5244,269.26652,22.703718157719788,496,496.0,522.391380765025
5245,270.24731999999995,22.69566200757485,266,266.0,287.72464984316593
5246,270.25303,22.71902714349599,325,325.0,352.087861944979
5247,270.25873,22.697817953941694,81,81.0,95.01566894547075
5248,279.23017,23.065626568638912,14361,14361.0,15024.080337346288
5249,279.23597,23.07620039197924,10951,10951.0,11417.932110820988
5250,279.24177,23.076956405015302,5355,5355.0,5617.955926558885
5251,280.9559,22.688751427216328,80,80.0,89.97968071954897
5252,283.09571,22.756482678430693,381,381.0,373.388181743706
5253,283.1366,22.683537196257003,187,187.0,194.3333282034329
5254,283.14244,22.63578947368421,48,48.0,48.0
