Data file,W:\Sampler Research\Paired Analysis\Demultiplexed\Tune Mix Folder 2\87 2046 - Mitra.d.DeMP.d
Frame range,168,785
Frame time range,3.037,14.058,minutes
Drift units,Drift Time (ms)
Mass units,Mass-To-Charge (m/z)
Mass,Drift,Abundance
324.53412,35.69,44
338.56349,35.69,22
366.62223,35.69,61
452.80265,35.69,221
472.84461,35.69,338
474.84881,35.69,30
571.05020,35.69,138
599.10894,35.69,73
645.20545,35.69,1629
647.20964,35.69,607
653.22223,35.69,186
659.23482,35.69,785
661.23901,35.69,456
663.24321,35.69,178
665.24740,35.69,305
667.25160,35.69,185
669.25580,35.69,606
671.25999,35.69,1795
673.26419,35.69,54183
675.26838,35.69,20871
677.27258,35.69,452
679.27677,35.69,77
687.29356,35.69,21
689.29775,35.69,663
691.30195,35.69,291
695.31034,35.69,179
697.31454,35.69,302
701.32293,35.69,104
703.32712,35.69,34
707.33551,35.69,191
709.33971,35.69,21
713.34810,35.69,24
729.38167,35.69,110
739.40265,35.69,169
741.40684,35.69,1500
743.41104,35.69,475
769.46558,35.69,24
771.46978,35.69,283
773.47398,35.69,134
116.09776,35.86,76
140.14811,35.86,359
206.28657,35.86,59
254.38727,35.86,72
278.43762,35.86,54
280.44182,35.86,155
296.47538,35.86,28
324.53412,35.86,21
338.56349,35.86,55
366.62223,35.86,76
472.84461,35.86,376
480.86139,35.86,26
599.10894,35.86,73
645.20545,35.86,1598
647.20964,35.86,599
653.22223,35.86,44
659.23482,35.86,847
661.23901,35.86,407
663.24321,35.86,125
667.25160,35.86,138
669.25580,35.86,651
671.25999,35.86,522
673.26419,35.86,19639
675.26838,35.86,6753
677.27258,35.86,363
679.27677,35.86,52
687.29356,35.86,52
689.29775,35.86,193
691.30195,35.86,303
693.30614,35.86,69
695.31034,35.86,302
697.31454,35.86,254
701.32293,35.86,165
703.32712,35.86,21
705.33132,35.86,101
707.33551,35.86,51
715.35230,35.86,27
721.36489,35.86,50
729.38167,35.86,96
737.39845,35.86,79
739.40265,35.86,28
741.40684,35.86,947
743.41104,35.86,336
757.44041,35.86,43
769.46558,35.86,64
771.46978,35.86,411
773.47398,35.86,109
116.09776,36.03,76
140.14811,36.03,323
254.38727,36.03,26
278.43762,36.03,116
280.44182,36.03,155
296.47538,36.03,28
338.56349,36.03,116
472.84461,36.03,447
645.20545,36.03,1505
647.20964,36.03,458
659.23482,36.03,592
661.23901,36.03,157
667.25160,36.03,197
669.25580,36.03,479
673.26419,36.03,1021
675.26838,36.03,350
677.27258,36.03,116
679.27677,36.03,52
687.29356,36.03,27
691.30195,36.03,165
693.30614,36.03,138
695.31034,36.03,325
697.31454,36.03,112
701.32293,36.03,93
705.33132,36.03,179
707.33551,36.03,68
709.33971,36.03,51
715.35230,36.03,122
721.36489,36.03,139
723.36908,36.03,47
737.39845,36.03,47
741.40684,36.03,103
757.44041,36.03,43
769.46558,36.03,24
771.46978,36.03,358
773.47398,36.03,54
785.49915,36.03,56
140.14811,36.19,276
206.28657,36.19,21
254.38727,36.19,26
278.43762,36.19,142
280.44182,36.19,174
296.47538,36.19,28
310.50475,36.19,24
338.56349,36.19,220
472.84461,36.19,313
645.20545,36.19,1295
647.20964,36.19,392
659.23482,36.19,347
661.23901,36.19,25
667.25160,36.19,151
669.25580,36.19,311
673.26419,36.19,1205
675.26838,36.19,218
677.27258,36.19,75
687.29356,36.19,61
691.30195,36.19,61
693.30614,36.19,194
695.31034,36.19,422
697.31454,36.19,85
705.33132,36.19,191
707.33551,36.19,96
709.33971,36.19,27
715.35230,36.19,83
721.36489,36.19,213
723.36908,36.19,85
771.46978,36.19,235
785.49915,36.19,61
116.09776,36.36,49
140.14811,36.36,597
206.28657,36.36,63
278.43762,36.36,88
280.44182,36.36,200
310.50475,36.36,102
338.56349,36.36,220
472.84461,36.36,240
474.84881,36.36,25
645.20545,36.36,1038
647.20964,36.36,325
659.23482,36.36,145
667.25160,36.36,69
669.25580,36.36,124
673.26419,36.36,1125
675.26838,36.36,234
677.27258,36.36,50
687.29356,36.36,27
693.30614,36.36,178
695.31034,36.36,941
697.31454,36.36,251
705.33132,36.36,155
707.33551,36.36,69
709.33971,36.36,31
717.35649,36.36,122
721.36489,36.36,362
723.36908,36.36,76
733.39006,36.36,91
735.39426,36.36,479
737.39845,36.36,22
743.41104,36.36,265
759.44461,36.36,26
769.46558,36.36,47
771.46978,36.36,135
785.49915,36.36,143
817.56628,36.36,53
116.09776,36.53,49
140.14811,36.53,174
206.28657,36.53,35
218.31175,36.53,23
254.38727,36.53,27
278.43762,36.53,53
280.44182,36.53,52
310.50475,36.53,31
328.54251,36.53,53
472.84461,36.53,142
480.86139,36.53,193
645.20545,36.53,476
647.20964,36.53,61
673.26419,36.53,973
675.26838,36.53,256
693.30614,36.53,91
695.31034,36.53,979
697.31454,36.53,226
707.33551,36.53,21
709.33971,36.53,22
717.35649,36.53,141
719.36069,36.53,26
721.36489,36.53,306
723.36908,36.53,50
733.39006,36.53,63
735.39426,36.53,828
737.39845,36.53,111
743.41104,36.53,628
745.41523,36.53,24
759.44461,36.53,59
785.49915,36.53,180
817.56628,36.53,159
116.09776,36.69,21
140.14811,36.69,163
218.31175,36.69,53
254.38727,36.69,101
280.44182,36.69,57
296.47538,36.69,22
328.54251,36.69,53
366.62223,36.69,26
472.84461,36.69,447
474.84881,36.69,47
480.86139,36.69,193
645.20545,36.69,227
673.26419,36.69,970
675.26838,36.69,330
695.31034,36.69,811
697.31454,36.69,175
701.32293,36.69,52
707.33551,36.69,21
711.34391,36.69,22
717.35649,36.69,100
721.36489,36.69,142
735.39426,36.69,1257
737.39845,36.69,141
741.40684,36.69,69
743.41104,36.69,1060
745.41523,36.69,72
759.44461,36.69,26
785.49915,36.69,104
817.56628,36.69,273
116.09776,36.86,21
140.14811,36.86,95
218.31175,36.86,31
254.38727,36.86,101
278.43762,36.86,25
280.44182,36.86,86
296.47538,36.86,22
366.62223,36.86,26
472.84461,36.86,584
474.84881,36.86,84
599.10894,36.86,53
673.26419,36.86,894
675.26838,36.86,285
695.31034,36.86,523
697.31454,36.86,101
701.32293,36.86,122
721.36489,36.86,200
735.39426,36.86,818
737.39845,36.86,81
741.40684,36.86,88
743.41104,36.86,903
745.41523,36.86,108
747.41943,36.86,44
817.56628,36.86,148
140.14811,37.03,31
218.31175,37.03,31
254.38727,37.03,68
278.43762,37.03,25
280.44182,37.03,46
472.84461,37.03,494
474.84881,37.03,58
599.10894,37.03,53
673.26419,37.03,905
675.26838,37.03,218
695.31034,37.03,479
697.31454,37.03,121
701.32293,37.03,139
703.32712,37.03,22
721.36489,37.03,180
735.39426,37.03,340
741.40684,37.03,27
743.41104,37.03,589
745.41523,37.03,228
747.41943,37.03,119
753.43202,37.03,65
140.14811,37.19,308
218.31175,37.19,31
278.43762,37.19,52
280.44182,37.19,58
310.50475,37.19,22
472.84461,37.19,349
474.84881,37.19,88
599.10894,37.19,53
673.26419,37.19,835
675.26838,37.19,201
695.31034,37.19,549
697.31454,37.19,151
701.32293,37.19,185
703.32712,37.19,25
721.36489,37.19,134
735.39426,37.19,113
743.41104,37.19,258
745.41523,37.19,269
747.41943,37.19,232
753.43202,37.19,277
755.43621,37.19,49
767.46139,37.19,836
140.14811,37.36,332
278.43762,37.36,52
324.53412,37.36,39
368.62643,37.36,40
472.84461,37.36,186
474.84881,37.36,84
645.20545,37.36,25
673.26419,37.36,458
675.26838,37.36,81
695.31034,37.36,591
697.31454,37.36,43
701.32293,37.36,185
721.36489,37.36,28
743.41104,37.36,47
745.41523,37.36,26
747.41943,37.36,189
753.43202,37.36,284
755.43621,37.36,70
767.46139,37.36,1012
140.14811,37.53,127
280.44182,37.53,23
324.53412,37.53,39
368.62643,37.53,40
472.84461,37.53,412
474.84881,37.53,97
599.10894,37.53,31
645.20545,37.53,57
673.26419,37.53,281
675.26838,37.53,39
695.31034,37.53,513
701.32293,37.53,148
743.41104,37.53,47
747.41943,37.53,126
749.42363,37.53,194
753.43202,37.53,245
755.43621,37.53,45
767.46139,37.53,484
116.09776,37.69,53
140.14811,37.69,110
264.40825,37.69,61
280.44182,37.69,31
310.50475,37.69,46
324.53412,37.69,39
368.62643,37.69,40
472.84461,37.69,593
474.84881,37.69,181
599.10894,37.69,31
645.20545,37.69,21
673.26419,37.69,126
675.26838,37.69,28
695.31034,37.69,315
701.32293,37.69,181
703.32712,37.69,54
747.41943,37.69,46
749.42363,37.69,1331
751.42782,37.69,253
753.43202,37.69,134
767.46139,37.69,106
777.48237,37.69,639
140.14811,37.86,120
264.40825,37.86,61
278.43762,37.86,31
296.47538,37.86,23
310.50475,37.86,46
324.53412,37.86,51
472.84461,37.86,267
474.84881,37.86,181
673.26419,37.86,87
695.31034,37.86,21
701.32293,37.86,164
703.32712,37.86,47
749.42363,37.86,1506
751.42782,37.86,273
777.48237,37.86,546
116.09776,38.03,21
140.14811,38.03,165
278.43762,38.03,32
294.47119,38.03,25
296.47538,38.03,36
310.50475,38.03,46
324.53412,38.03,51
472.84461,38.03,218
474.84881,38.03,181
673.26419,38.03,85
701.32293,38.03,179
703.32712,38.03,23
749.42363,38.03,1404
751.42782,38.03,249
777.48237,38.03,259
140.14811,38.19,239
278.43762,38.19,32
296.47538,38.19,36
302.48797,38.19,21
310.50475,38.19,26
324.53412,38.19,180
366.62223,38.19,110
673.26419,38.19,21
701.32293,38.19,54
749.42363,38.19,561
751.42782,38.19,113
777.48237,38.19,28
140.14811,38.36,115
258.39566,38.36,30
278.43762,38.36,27
302.48797,38.36,21
324.53412,38.36,180
366.62223,38.36,110
599.10894,38.36,23
673.26419,38.36,21
749.42363,38.36,164
751.42782,38.36,23
116.09776,38.53,61
140.14811,38.53,144
254.38727,38.53,30
258.39566,38.53,30
264.40825,38.53,24
278.43762,38.53,27
280.44182,38.53,126
324.53412,38.53,180
366.62223,38.53,110
599.10894,38.53,33
673.26419,38.53,21
751.42782,38.53,92
140.14811,38.69,167
254.38727,38.69,30
280.44182,38.69,126
324.53412,38.69,83
599.10894,38.69,25
751.42782,38.69,109
140.14811,38.86,217
222.32014,38.86,192
324.53412,38.86,38
338.56349,38.86,27
751.42782,38.86,28
116.09776,39.03,23
140.14811,39.03,27
222.32014,39.03,192
264.40825,39.03,22
296.47538,39.03,50
310.50475,39.03,91
324.53412,39.03,36
338.56349,39.03,27
817.56628,39.03,22
907.75509,39.03,150
909.75929,39.03,52
116.09776,39.20,23
140.14811,39.20,154
296.47538,39.20,71
302.48797,39.20,147
310.50475,39.20,379
324.53412,39.20,287
338.56349,39.20,27
815.56209,39.20,63
817.56628,39.20,137
907.75509,39.20,337
909.75929,39.20,90
140.14811,39.36,461
296.47538,39.36,71
302.48797,39.36,147
310.50475,39.36,379
324.53412,39.36,273
338.56349,39.36,27
368.62643,39.36,60
472.84461,39.36,378
474.84881,39.36,30
815.56209,39.36,677
817.56628,39.36,1198
841.61663,39.36,94
843.62083,39.36,22
907.75509,39.36,643
909.75929,39.36,289
140.14811,39.53,397
324.53412,39.53,31
368.62643,39.53,100
472.84461,39.53,486
474.84881,39.53,27
815.56209,39.53,1036
817.56628,39.53,1977
841.61663,39.53,198
843.62083,39.53,52
907.75509,39.53,730
909.75929,39.53,387
140.14811,39.70,339
264.40825,39.70,137
324.53412,39.70,31
338.56349,39.70,23
366.62223,39.70,21
368.62643,39.70,62
472.84461,39.70,275
474.84881,39.70,27
801.53272,39.70,21
815.56209,39.70,1309
817.56628,39.70,2319
819.57048,39.70,29
839.61244,39.70,511
841.61663,39.70,297
843.62083,39.70,156
905.75090,39.70,382
907.75509,39.70,771
909.75929,39.70,385
140.14811,39.86,424
264.40825,39.86,131
280.44182,39.86,23
296.47538,39.86,295
310.50475,39.86,310
312.50895,39.86,29
324.53412,39.86,144
366.62223,39.86,31
472.84461,39.86,65
815.56209,39.86,1076
817.56628,39.86,1706
839.61244,39.86,2304
841.61663,39.86,263
843.62083,39.86,144
905.75090,39.86,798
907.75509,39.86,496
909.75929,39.86,146
116.09776,40.03,26
140.14811,40.03,736
264.40825,40.03,59
280.44182,40.03,38
296.47538,40.03,295
310.50475,40.03,310
312.50895,40.03,29
324.53412,40.03,144
366.62223,40.03,31
472.84461,40.03,53
815.56209,40.03,753
817.56628,40.03,1103
839.61244,40.03,3597
841.61663,40.03,885
843.62083,40.03,58
905.75090,40.03,1220
907.75509,40.03,542
909.75929,40.03,27
116.09776,40.20,119
140.14811,40.20,840
280.44182,40.20,38
296.47538,40.20,295
310.50475,40.20,310
312.50895,40.20,29
324.53412,40.20,144
472.84461,40.20,157
777.48237,40.20,25
815.56209,40.20,256
817.56628,40.20,490
839.61244,40.20,4143
841.61663,40.20,1013
905.75090,40.20,2032
907.75509,40.20,955
116.09776,40.36,29
140.14811,40.36,195
248.37468,40.36,2310
472.84461,40.36,157
777.48237,40.36,25
839.61244,40.36,2815
841.61663,40.36,335
903.74670,40.36,22
905.75090,40.36,2486
907.75509,40.36,1166
909.75929,40.36,21
939.82222,40.36,139
61.98448,40.53,21
140.14811,40.53,78
218.31175,40.53,28
248.37468,40.53,2310
264.40825,40.53,63
280.44182,40.53,25
472.84461,40.53,168
480.86139,40.53,102
839.61244,40.53,1551
841.61663,40.53,136
903.74670,40.53,59
905.75090,40.53,2760
907.75509,40.53,1498
909.75929,40.53,53
939.82222,40.53,602
941.82642,40.53,255
140.14811,40.70,53
218.31175,40.70,28
264.40825,40.70,23
280.44182,40.70,25
324.53412,40.70,24
472.84461,40.70,137
480.86139,40.70,102
839.61244,40.70,45
905.75090,40.70,2500
907.75509,40.70,1387
909.75929,40.70,22
939.82222,40.70,806
941.82642,40.70,353
116.09776,40.86,24
140.14811,40.86,48
218.31175,40.86,28
280.44182,40.86,25
324.53412,40.86,24
472.84461,40.86,81
905.75090,40.86,1990
907.75509,40.86,931
939.82222,40.86,950
941.82642,40.86,415
116.09776,41.03,24
140.14811,41.03,44
264.40825,41.03,44
324.53412,41.03,79
338.56349,41.03,184
472.84461,41.03,44
673.26419,41.03,23
905.75090,41.03,1330
907.75509,41.03,549
939.82222,41.03,936
941.82642,41.03,512
140.14811,41.20,26
264.40825,41.20,44
296.47538,41.20,25
324.53412,41.20,55
338.56349,41.20,184
472.84461,41.20,43
905.75090,41.20,297
907.75509,41.20,53
939.82222,41.20,915
941.82642,41.20,455
140.14811,41.36,75
254.38727,41.36,574
264.40825,41.36,44
296.47538,41.36,44
324.53412,41.36,98
472.84461,41.36,97
903.74670,41.36,30
905.75090,41.36,62
939.82222,41.36,996
941.82642,41.36,467
1001.95229,41.36,33
140.14811,41.53,47
254.38727,41.53,574
296.47538,41.53,26
324.53412,41.53,98
472.84461,41.53,77
903.74670,41.53,88
939.82222,41.53,1073
941.82642,41.53,511
1001.95229,41.53,100
1003.95649,41.53,91
140.14811,41.70,28
472.84461,41.70,64
903.74670,41.70,87
939.82222,41.70,977
941.82642,41.70,427
1001.95229,41.70,269
1003.95649,41.70,189
140.14811,41.86,418
324.53412,41.86,592
472.84461,41.86,45
903.74670,41.86,139
939.82222,41.86,892
941.82642,41.86,456
1001.95229,41.86,365
1003.95649,41.86,340
140.14811,42.03,512
324.53412,42.03,592
903.74670,42.03,22
939.82222,42.03,516
941.82642,42.03,291
1001.95229,42.03,315
1003.95649,42.03,260
140.14811,42.20,314
278.43762,42.20,457
280.44182,42.20,36
296.47538,42.20,57
939.82222,42.20,321
941.82642,42.20,92
1001.95229,42.20,271
1003.95649,42.20,176
140.14811,42.36,163
278.43762,42.36,457
280.44182,42.36,544
296.47538,42.36,57
308.50056,42.36,29
324.53412,42.36,104
366.62223,42.36,23
386.66419,42.36,24
939.82222,42.36,181
1001.95229,42.36,164
1003.95649,42.36,95
140.14811,42.53,163
280.44182,42.53,544
308.50056,42.53,29
324.53412,42.53,104
366.62223,42.53,23
386.66419,42.53,24
116.09776,42.70,28
140.14811,42.70,115
254.38727,42.70,21
280.44182,42.70,122
296.47538,42.70,70
308.50056,42.70,29
324.53412,42.70,27
366.62223,42.70,76
116.09776,42.86,28
296.47538,42.86,70
310.50475,42.86,85
324.53412,42.86,49
366.62223,42.86,46
140.14811,43.03,79
302.48797,43.03,27
310.50475,43.03,206
324.53412,43.03,45
140.14811,43.20,163
206.28657,43.20,26
290.46279,43.20,58
296.47538,43.20,132
302.48797,43.20,54
304.49216,43.20,132
310.50475,43.20,1048
324.53412,43.20,388
326.53832,43.20,27
472.84461,43.20,40
1246.46418,43.20,29
1248.46837,43.20,96
140.14811,43.36,132
290.46279,43.36,58
296.47538,43.36,132
302.48797,43.36,27
304.49216,43.36,104
310.50475,43.36,887
324.53412,43.36,388
326.53832,43.36,27
472.84461,43.36,105
1246.46418,43.36,409
1248.46837,43.36,277
140.14811,43.53,132
290.46279,43.53,58
324.53412,43.53,47
472.84461,43.53,105
1244.45998,43.53,108
1246.46418,43.53,2247
1248.46837,43.53,1591
1250.47257,43.53,111
116.09776,43.70,22
140.14811,43.70,253
310.50475,43.70,1519
324.53412,43.70,65
338.56349,43.70,68
1244.45998,43.70,210
1246.46418,43.70,3620
1248.46837,43.70,2629
1250.47257,43.70,191
116.09776,43.87,22
140.14811,43.87,501
296.47538,43.87,138
310.50475,43.87,1972
312.50895,43.87,199
324.53412,43.87,291
338.56349,43.87,105
472.84461,43.87,31
1244.45998,43.87,303
1246.46418,43.87,5118
1248.46837,43.87,3748
1250.47257,43.87,262
140.14811,44.03,508
296.47538,44.03,138
310.50475,44.03,2005
312.50895,44.03,199
324.53412,44.03,291
338.56349,44.03,105
472.84461,44.03,79
1244.45998,44.03,443
1246.46418,44.03,6486
1248.46837,44.03,5361
1250.47257,44.03,387
116.09776,44.20,21
140.14811,44.20,166
310.50475,44.20,33
472.84461,44.20,23
1244.45998,44.20,395
1246.46418,44.20,5984
1248.46837,44.20,5068
1250.47257,44.20,342
116.09776,44.37,21
140.14811,44.37,85
264.40825,44.37,61
472.84461,44.37,49
1244.45998,44.37,292
1246.46418,44.37,5008
1248.46837,44.37,4012
1250.47257,44.37,251
140.14811,44.53,83
264.40825,44.53,21
472.84461,44.53,26
1244.45998,44.53,76
1246.46418,44.53,2236
1248.46837,44.53,1584
1250.47257,44.53,79
140.14811,44.70,83
1246.46418,44.70,1055
1248.46837,44.70,829
140.14811,44.87,83
248.37468,44.87,804
1246.46418,44.87,368
1248.46837,44.87,373
140.14811,45.03,114
248.37468,45.03,804
116.09776,45.20,24
140.14811,45.20,124
368.62643,45.20,23
140.14811,45.37,72
368.62643,45.37,23
140.14811,45.53,43
368.62643,45.53,23
140.14811,45.70,464
310.50475,45.70,47
472.84461,45.70,110
140.14811,45.87,651
310.50475,45.87,47
472.84461,45.87,110
140.14811,46.03,477
278.43762,46.03,42
310.50475,46.03,25
140.14811,46.20,31
278.43762,46.20,42
1228.42642,46.20,55
140.14811,46.37,31
278.43762,46.37,42
324.53412,46.37,39
1228.42642,46.37,209
1230.43061,46.37,138
140.14811,46.53,90
324.53412,46.53,39
1228.42642,46.53,517
1230.43061,46.53,356
116.09776,46.70,27
140.14811,46.70,155
222.32014,46.70,184
1228.42642,46.70,703
1230.43061,46.70,388
116.09776,46.87,27
140.14811,46.87,151
222.32014,46.87,184
1228.42642,46.87,852
1230.43061,46.87,435
140.14811,47.03,249
222.32014,47.03,184
302.48797,47.03,51
324.53412,47.03,23
472.84461,47.03,109
1228.42642,47.03,854
1230.43061,47.03,523
140.14811,47.20,329
302.48797,47.20,51
324.53412,47.20,23
472.84461,47.20,109
1228.42642,47.20,486
1230.43061,47.20,462
116.09776,47.37,80
140.14811,47.37,375
302.48797,47.37,51
324.53412,47.37,158
472.84461,47.37,109
1228.42642,47.37,280
1230.43061,47.37,326
116.09776,47.53,80
140.14811,47.53,457
324.53412,47.53,158
338.56349,47.53,22
1228.42642,47.53,49
1230.43061,47.53,26
116.09776,47.70,75
140.14811,47.70,1172
296.47538,47.70,83
324.53412,47.70,158
338.56349,47.70,77
368.62643,47.70,29
116.09776,47.87,79
140.14811,47.87,1784
264.40825,47.87,22
296.47538,47.87,666
324.53412,47.87,205
338.56349,47.87,137
368.62643,47.87,29
116.09776,48.03,54
140.14811,48.03,813
264.40825,48.03,22
296.47538,48.03,584
324.53412,48.03,205
338.56349,48.03,27
140.14811,48.20,229
248.37468,48.20,917
264.40825,48.20,22
140.14811,48.37,92
198.26979,48.37,21
248.37468,48.37,917
140.14811,48.54,173
198.26979,48.54,21
248.37468,48.54,917
116.09776,48.70,112
140.14811,48.70,318
218.31175,48.70,24
116.09776,48.87,54
140.14811,48.87,419
218.31175,48.87,24
264.40825,48.87,30
116.09776,49.04,43
140.14811,49.04,352
264.40825,49.04,30
116.09776,49.20,43
140.14811,49.20,196
366.62223,49.20,122
140.14811,49.37,162
296.47538,49.37,29
366.62223,49.37,122
368.62643,49.37,21
140.14811,49.54,754
296.47538,49.54,29
310.50475,49.54,50
366.62223,49.54,122
368.62643,49.54,21
472.84461,49.54,275
140.14811,49.70,1199
254.38727,49.70,4773
310.50475,49.70,111
472.84461,49.70,275
116.09776,49.87,24
140.14811,49.87,710
254.38727,49.87,4773
278.43762,49.87,22
310.50475,49.87,111
472.84461,49.87,182
116.09776,50.04,24
140.14811,50.04,31
278.43762,50.04,139
280.44182,50.04,53
140.14811,50.20,26
278.43762,50.20,139
280.44182,50.20,53
282.44601,50.20,27
673.26419,50.20,24
140.14811,50.37,49
278.43762,50.37,117
280.44182,50.37,53
282.44601,50.37,27
324.53412,50.37,42
673.26419,50.37,24
116.09776,50.54,21
140.14811,50.54,87
264.40825,50.54,22
324.53412,50.54,42
366.62223,50.54,29
116.09776,50.70,21
140.14811,50.70,108
264.40825,50.70,22
366.62223,50.70,29
116.09776,50.87,35
140.14811,50.87,111
264.40825,50.87,22
368.62643,50.87,31
116.09776,51.04,27
140.14811,51.04,144
302.48797,51.04,36
310.50475,51.04,205
324.53412,51.04,33
116.09776,51.20,50
140.14811,51.20,269
280.44182,51.20,49
302.48797,51.20,36
310.50475,51.20,205
324.53412,51.20,33
116.09776,51.37,29
140.14811,51.37,224
280.44182,51.37,49
296.47538,51.37,556
326.53832,51.37,25
116.09776,51.54,29
140.14811,51.54,428
280.44182,51.54,49
296.47538,51.54,593
326.53832,51.54,44
140.14811,51.70,516
280.44182,51.70,42
296.47538,51.70,593
310.50475,51.70,50
326.53832,51.70,33
140.14811,51.87,47
296.47538,51.87,541
310.50475,51.87,50
140.14811,52.04,204
140.14811,52.20,171
140.14811,52.37,107
116.09776,52.54,50
140.14811,52.54,68
296.47538,52.54,45
310.50475,52.54,24
472.84461,52.54,23
140.14811,52.70,68
296.47538,52.70,45
310.50475,52.70,24
472.84461,52.70,23
140.14811,52.87,40
296.47538,52.87,45
140.14811,53.04,90
140.14811,53.21,167
310.50475,53.21,1712
324.53412,53.21,77
140.14811,53.37,144
206.28657,53.37,56
310.50475,53.37,1773
312.50895,53.37,22
324.53412,53.37,77
472.84461,53.37,59
140.14811,53.54,288
310.50475,53.54,95
312.50895,53.54,22
324.53412,53.54,67
472.84461,53.54,328
140.14811,53.71,314
296.47538,53.71,80
310.50475,53.71,95
324.53412,53.71,67
472.84461,53.71,328
